test/profiler/test_memory_profiler.py		33	no-xpu-ops	YES
test/test_file_check.py	2	2	no-xpu-ops	No
test/test_masked.py		194	xpu-ops	YES
test/test_module_tracker.py	3	3	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_scalarinherit.py	3	3	no-xpu-ops	No
test/profiler/test_cpp_thread.py		6	no-xpu-ops	YES
test/test_indexing.py		89	xpu-ops	YES
test/test_sparse_csr.py	1	4709	no-xpu-ops	YES
test/higher_order_ops/test_with_effects.py	18	18	no-xpu-ops	No
test/test_dlpack.py		118	no-xpu-ops	YES
test/lazy/test_functionalization.py	2	2	no-xpu-ops	No
test/cpp_extensions/libtorch_agnostic_extension/test/test_libtorch_agnostic.py		8	no-xpu-ops	YES
test/test_unary_ufuncs.py		24601	xpu-ops	YES
test/torch_np/numpy_tests/lib/test_function_base.py	505	505	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_indexing.py	67	67	no-xpu-ops	No
test/test_prims.py	4	24	no-xpu-ops	YES
test/torch_np/numpy_tests/lib/test_type_check.py	50	50	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_shape_base.py	119	119	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_scalarmath.py	186	186	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_dtype.py	102	102	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_getlimits.py	17	17	no-xpu-ops	No
test/nn/test_load_state_dict.py	27	27	xpu-ops	No
test/nn/test_init.py	30	30	xpu-ops	No
test/torch_np/numpy_tests/core/test_dlpack.py	53	53	no-xpu-ops	No
test/lazy/test_generator.py	2	2	no-xpu-ops	No
test/test_package.py	137	137	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_numerictypes.py	34	34	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_scalar_methods.py	77	77	no-xpu-ops	No
test/torch_np/numpy_tests/lib/test_arraysetops.py	62	62	no-xpu-ops	No
test/torch_np/test_function_base.py	1	1	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_scalar_ctors.py	65	65	no-xpu-ops	No
test/test_jit.py	2278	2458	no-xpu-ops	No
test/test_dataloader.py	179	185	xpu-ops	No
test/distributed/test_dynamo_distributed.py		60	no-xpu-ops	YES
test/distributed/tensor/test_convolution_ops.py		3	no-xpu-ops	YES
test/distributed/tensor/debug/test_op_coverage.py		1	no-xpu-ops	YES
test/distributed/tensor/parallel/test_micro_pipeline_tp.py		45	no-xpu-ops	YES
test/distributed/tensor/test_dtensor_compile.py		40	no-xpu-ops	YES
test/distributed/checkpoint/test_dedup_tensors.py		1	no-xpu-ops	YES
test/distributed/test_c10d_functional_native.py		32	no-xpu-ops	YES
test/inductor/test_aot_inductor.py	833	833	no-xpu-ops	No
test/inductor/test_snode_runtime.py	22	22	no-xpu-ops	No
test/inductor/test_kernel_benchmark.py	18	18	no-xpu-ops	No
test/inductor/test_cudagraph_trees.py		143	no-xpu-ops	YES
test/inductor/test_gpu_cpp_wrapper.py	246	292	no-xpu-ops	No
test/inductor/test_best_config.py	1	1	no-xpu-ops	No
test/inductor/test_triton_heuristics.py	10	10	no-xpu-ops	No
test/inductor/test_remote_cache.py		3	no-xpu-ops	YES
test/inductor/test_kernel_optimization.py	1	1	no-xpu-ops	No
test/inductor/test_subgraph_choice.py	2	2	no-xpu-ops	No
test/inductor/test_pad_mm.py		18	no-xpu-ops	YES
test/inductor/test_analysis.py	2	50	no-xpu-ops	YES
test/inductor/test_cudacodecache.py		3	no-xpu-ops	YES
test/inductor/test_aot_inductor_custom_ops.py		35	no-xpu-ops	YES
test/distributed/test_inductor_collectives.py		57	no-xpu-ops	YES
test/distributed/tensor/test_common_rules.py		10	no-xpu-ops	YES
test/distributed/_tools/test_mod_tracker.py		4	no-xpu-ops	YES
test/distributed/flight_recorder/test_fr_analysis.py		4	no-xpu-ops	YES
test/distributed/checkpoint/test_nested_dict.py		2	no-xpu-ops	YES
test/distributed/pipelining/test_schedule_multiproc.py		33	no-xpu-ops	YES
test/distributed/_tools/test_sac_ilp.py		4	no-xpu-ops	YES
test/distributed/_composable/test_contract.py		5	no-xpu-ops	YES
test/distributed/_shard/sharded_tensor/test_logger.py		1	no-xpu-ops	YES
test/distributed/tensor/test_dtensor.py		35	no-xpu-ops	YES
test/distributed/checkpoint/test_hf_storage.py		5	no-xpu-ops	YES
test/distributed/pipelining/test_unflatten.py		2	no-xpu-ops	YES
test/distributed/pipelining/test_microbatch.py		4	no-xpu-ops	YES
test/distributed/checkpoint/_experimental/test_checkpoint_reader.py		7	no-xpu-ops	YES
test/distributed/fsdp/test_fsdp_fx.py		1	no-xpu-ops	YES
test/distributed/tensor/test_experimental_ops.py		3	no-xpu-ops	YES
test/distributed/checkpoint/_experimental/test_builder.py		4	no-xpu-ops	YES
test/distributed/tensor/test_api.py		8	no-xpu-ops	YES
test/distributed/checkpoint/_experimental/test_checkpointer.py		4	no-xpu-ops	YES
test/distributed/checkpoint/_experimental/test_checkpoint_writer.py		8	no-xpu-ops	YES
test/distributed/checkpoint/test_fsspec.py		3	no-xpu-ops	YES
test/distributed/checkpoint/e2e/test_fsdp_ep.py		1	no-xpu-ops	YES
test/distributed/tensor/debug/test_comm_mode_features.py		4	no-xpu-ops	YES
test/distributed/tensor/test_attention.py		4	no-xpu-ops	YES
test/distributed/_tools/test_fsdp2_mem_tracker.py		3	no-xpu-ops	YES
test/inductor/test_pattern_matcher.py	45	45	no-xpu-ops	No
test/inductor/test_torchinductor_strided_blocks.py	297	297	no-xpu-ops	No
test/inductor/test_cooperative_reductions.py		163	no-xpu-ops	YES
test/inductor/test_cuda_repro.py		78	no-xpu-ops	YES
test/inductor/test_triton_syntax.py	1	1	no-xpu-ops	No
test/inductor/test_inductor_utils.py		2	no-xpu-ops	YES
test/inductor/test_inplace_padding.py	9	9	no-xpu-ops	No
test/inductor/test_online_softmax.py		30	no-xpu-ops	YES
test/inductor/test_metrics.py	6	6	no-xpu-ops	No
test/inductor/test_memory.py	7	6	no-xpu-ops	No
test/inductor/test_profiler.py		7	no-xpu-ops	YES
test/inductor/test_triton_wrapper.py	1	1	no-xpu-ops	No
test/inductor/test_coordinate_descent_tuner.py	5	5	no-xpu-ops	No
test/inductor/test_perf.py		66	no-xpu-ops	YES
test/onnx/test_models_quantized_onnxruntime.py		14	no-xpu-ops	YES
test/onnx/test_custom_ops.py		3	no-xpu-ops	YES
test/onnx/test_models_onnxruntime.py		78	no-xpu-ops	YES
